ID,Holiday,Temp,Rain,Snow,Cloud,Weather Main,Weather Detail,Date Time,Traffic Volume
20255,None,296.58,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",8/26/2015 17:00,6317
26431,None,291.14,1.78,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,9/24/2015 6:00,5377
21257,None,291.08,0,0,75,Rain,"As if on cue, there was a soft thunderclap and a light rain started",6/20/2018 7:00,6295
19493,None,274.95,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",1/10/2018 8:00,5842
34969,None,284.9,0,0,75,Rain,Meanwhile the city is experiencing moderate rain,4/18/2016 23:00,1644
30264,None,282.25,0,0,12,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",5/10/2014 8:00,3113
29176,None,278.69,0,0,90,Drizzle,I notice  a light drizzle but pressed on assured that the airflow at 100 kmh would keep me dry,11/18/2015 20:00,2777
22121,None,270.53,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",1/20/2013 2:00,577
38021,None,294.96,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,6/28/2017 22:00,2240
17627,None,283.49,0,0,76,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",5/9/2014 6:00,5544
10032,None,271.65,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",3/7/2017 7:00,6461
14353,None,287.16,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",6/13/2018 5:00,3022
44902,None,291.22,0,0,0,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",7/5/2013 7:00,3702
825,None,297.11,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",8/12/2015 10:00,4534
41785,None,295.05,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",8/26/2016 14:00,5120
47128,None,284.34,0,0,90,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",4/20/2016 9:00,5392
13708,None,285.89,0.38,0,92,Rain,"As if on cue, there was a soft thunderclap and a light rain started",6/6/2013 10:00,4610
19790,None,274.75,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,12/4/2016 13:00,4291
40666,None,291.51,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,5/11/2013 19:00,2394
3075,None,299.08,0,0,5,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/3/2017 14:00,4569
12411,None,288.77,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,9/28/2015 23:00,960
13266,None,294.96,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/15/2015 2:00,257
43330,None,302.55,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,5/16/2018 19:00,3697
34652,None,290.73,1.78,0,1,Rain,Meanwhile the city is experiencing moderate rain,8/26/2018 0:00,1375
38213,None,272.48,0,0,75,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/17/2017 11:00,4327
43018,None,270.94,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",4/8/2018 21:00,1799
8086,None,267.72,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",12/31/2016 12:00,3961
181,None,283.61,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",3/13/2016 10:00,3301
212,None,289.63,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",9/11/2015 18:00,4497
7736,None,272.75,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",10/28/2012 5:00,453
16680,None,299.39,0,0,1,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",9/6/2015 2:00,527
15602,None,294.39,0,0,0,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",8/6/2016 10:00,4721
23722,None,284.21,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",10/27/2015 12:00,4780
39837,None,273.85,0,0,90,Snow,Heavy snow started at a time when there is usually high traffic and now as you can imagine that snow has intensified this traffic,12/17/2012 0:00,485
24062,None,278.68,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,5/17/2014 5:00,876
9634,None,258.54,0,0,90,Snow,light snow caused traffic disruption in some parts of the city,12/14/2013 19:00,3179
6259,None,292.78,0.25,0,32,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,7/27/2013 13:00,4325
12988,None,255.93,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",1/31/2014 2:00,313
26916,None,273.36,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",4/5/2018 13:00,5492
29309,None,285.95,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",4/17/2017 19:00,3360
19928,None,293.53,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",9/9/2018 13:00,3993
15728,None,276.48,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",11/30/2016 14:00,4704
9617,None,262.38,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",1/11/2018 9:00,4021
40729,None,295.01,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",6/21/2017 11:00,4808
40187,None,283.63,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",9/20/2013 22:00,2664
47306,None,260.65,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",12/14/2013 0:00,1144
33851,None,291.48,0,0,90,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,6/20/2018 1:00,406
11144,None,274.88,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",11/25/2016 18:00,4074
48140,None,300.15,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",6/23/2018 18:00,3945
7509,None,286.54,0,0,92,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",7/2/2014 5:00,2956
15151,None,279.04,0,0,48,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",10/7/2013 7:00,6527
27910,None,273.61,0,0,90,Snow,"In fact, it's been snowing for at least 4 hours now and is still going strong. There are some traffic incident reports coming in....",4/23/2013 19:00,3181
7508,None,276.48,0,0,90,Drizzle,The sky above is now clouded as a light drizzle begins to fall to the ground,10/20/2013 17:00,4354
21271,None,290.73,4.57,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,8/27/2016 11:00,4265
40642,None,271.54,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,10/31/2012 6:00,5577
14517,None,265.68,0,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/16/2017 1:00,415
26636,None,270.83,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",11/22/2013 11:00,5153
44455,None,290.68,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/27/2018 4:00,401
44202,None,302.29,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",9/13/2017 15:00,5943
44230,None,258.15,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",1/12/2017 3:00,339
45165,None,276.79,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",2/7/2016 14:00,4397
27598,None,285.16,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",5/25/2017 1:00,425
8841,None,258.05,0.25,0,64,Snow,light snow caused traffic disruption in some parts of the city,12/8/2013 10:00,2663
24956,None,294.96,0.3,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",7/6/2014 8:00,1449
19481,None,284.85,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",9/6/2017 0:00,543
23699,None,299.67,0,0,90,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,9/6/2015 19:00,3130
4161,None,274.95,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",11/29/2016 8:00,5353
13317,None,289.56,0,0,90,Drizzle,"Well, it's only a drizzle and we can take a your cars arounf the block ",6/4/2016 1:00,797
23934,None,291.59,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/1/2013 8:00,5742
29183,None,290.31,0,0,92,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",6/10/2013 0:00,710
18396,None,284.82,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",11/22/2012 18:00,3083
41608,None,290.8,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",7/13/2017 3:00,348
4629,None,288.77,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",5/9/2013 0:00,576
16661,None,270.96,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",4/1/2014 23:00,987
14039,None,303.08,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",6/30/2018 15:00,4425
5040,None,280.53,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,5/19/2016 6:00,6054
46467,None,270.98,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",3/8/2013 12:00,5610
7530,None,291.21,0,0,20,Fog,"We see the northern coast and the southern end of the city, both faint and shadowy in the fog and distance",6/12/2017 8:00,5716
5298,None,291.46,5.08,0,76,Thunderstorm,"Normally, the air that's moving down on the city, called a downdraft, shares the proximity thunderstorm with the updraft.",7/27/2013 3:00,439
27034,None,275.88,0,0,40,Rain,It's also good that light rain has sheltered in most parts by the city,2/12/2017 0:00,1196
24694,None,257.01,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",1/15/2018 21:00,1977
10655,None,295.07,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",9/4/2017 2:00,441
26272,None,290.4,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",9/13/2018 7:00,6433
30858,None,260.15,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",12/14/2013 6:00,1218
6109,None,269.24,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",2/10/2013 0:00,1230
24511,None,285.84,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",5/12/2016 17:00,6049
45877,None,269.48,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,3/29/2018 5:00,2804
9896,None,285.67,0.29,0,92,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",6/6/2013 9:00,5050
33538,None,278.84,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",11/9/2013 2:00,509
11295,None,294.9,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",5/24/2014 10:00,3779
47766,None,275.9,0,0,20,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",11/1/2012 11:00,5073
46335,None,279.589,0,0,92,Rain,"As if on cue, there was a soft thunderclap and a light rain started",10/26/2016 10:00,4201
12956,None,271.52,0,0,90,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",3/6/2013 15:00,5869
5785,None,264.09,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",2/6/2017 2:00,256
29661,None,293.64,1.45,0,90,Drizzle,The sky above is now clouded as a light drizzle begins to fall to the ground,9/4/2018 21:00,2105
8007,None,270.15,0,0,90,Fog,"We see the northern coast and the southern end of the city, both faint and shadowy in the fog and distance",2/2/2016 21:00,918
27810,None,288.88,0,0,1,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",11/5/2015 5:00,2940
15201,None,288.23,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,6/6/2016 1:00,435
29085,None,280.62,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",6/1/2017 3:00,373
7583,None,300.38,0,0,40,Thunderstorm,"A proximity thunderstorm has hit the city with no warning and we lay soaked, silent and shivering with cold as the lightning and thunder crashed around us",7/30/2018 19:00,3190
35965,None,295.81,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",7/28/2017 10:00,4638
48098,None,275.58,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",11/30/2013 17:00,4609
22719,None,281.9,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",10/18/2012 22:00,2005
46825,None,286.02,0,0,92,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,10/17/2013 15:00,6271
46147,None,270.98,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",1/3/2016 14:00,4369
13845,None,287.22,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",9/22/2018 22:00,2480
27334,None,291.62,0,0,40,Thunderstorm,The recent windstorm alongwith wind and thunderstorm and heavy rain has caused severe damage to the traffic infrastructure,8/9/2017 23:00,1142
30616,None,297.888,0,0,0,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/19/2016 10:00,4066
36018,Columbus Day,277.72,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",10/14/2013 0:00,615
32739,None,270.55,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",1/31/2018 19:00,3400
37040,None,260.47,0,0,64,Snow,light snow caused traffic disruption in some parts of the city,12/10/2013 22:00,1835
42393,None,280.75,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",6/1/2017 7:00,6533
3210,None,290.86,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",8/21/2017 6:00,5454
25873,None,276.46,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",11/15/2016 7:00,5697
45310,None,271.5,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",3/17/2018 10:00,4651
21535,None,272.62,0,0,90,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",1/16/2017 16:00,4846
25638,None,249.17,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",1/9/2014 0:00,544
10078,None,289.62,0,0,75,Rain,Meanwhile the city is experiencing moderate rain,5/14/2018 21:00,2293
16095,None,264.2,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",1/3/2013 11:00,4280
27210,None,288.18,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",5/25/2014 4:00,299
8611,None,289.85,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",5/15/2016 15:00,4442
12452,None,282.46,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",5/21/2017 16:00,4718
30419,None,251.07,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",1/12/2018 5:00,2728
47170,None,265.35,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",2/15/2016 1:00,553
11583,None,274.15,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/23/2017 17:00,5787
9410,None,248.28,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",1/18/2016 6:00,4199
20486,None,265.77,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",3/8/2014 21:00,4122
946,None,281.62,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",9/11/2015 4:00,854
29117,None,278.04,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",11/6/2012 13:00,5022
6159,None,297.9,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/25/2016 10:00,3942
32848,None,288.85,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,7/18/2014 5:00,2776
46020,None,295.62,0,0,24,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",8/30/2013 0:00,773
44419,None,273.96,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",4/14/2014 0:00,504
42541,None,269.84,0,0,90,Haze,A blue haze is cast over the city as the last moonbeam pierced the skies,3/1/2017 22:00,1720
33433,None,256.44,0,0,93,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",2/2/2013 22:00,2752
3424,None,295.62,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,8/20/2015 16:00,6519
12029,None,295.08,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",8/4/2017 13:00,5206
5940,None,254.95,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",1/7/2014 19:00,2793
29889,None,275.22,0,0,90,Drizzle,"The pour had subsided to a drizzle, and it was getting a whole lot less windy.",4/26/2017 9:00,5583
20957,None,296.69,0,0,12,Clouds,"The sky is a beachscape in tans and blues, with a few clouds in the background",6/27/2013 23:00,1427
16811,None,282.43,0,0,57,Haze,"There is a haze on the air, not quite a summer haze nor yet an autumn mist",10/14/2012 9:00,2685
37996,None,276.15,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",1/26/2018 20:00,3465
28431,None,278.69,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",4/30/2017 22:00,1575
32787,None,273.36,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,2/24/2016 6:00,5845
3411,None,280.22,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",4/28/2013 8:00,2076
8400,None,300.37,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",7/21/2017 18:00,4734
5869,None,248.13,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,2/11/2014 2:00,212
30144,None,281.55,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",2/27/2016 20:00,3496
41635,None,277.39,0,0,90,Rain,It's also good that light rain has sheltered in most parts by the city,4/7/2013 19:00,2999
11155,None,263.37,0,0,40,Fog,"The lowering clouds develop into thick fog, then break into dazzling sunlight",3/7/2018 4:00,921
28681,None,291.76,0,0,1,Fog,"We see the northern coast and the southern end of the city, both faint and shadowy in the fog and distance",7/4/2015 0:00,1512
35759,None,286.69,0.57,0,92,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,6/5/2013 20:00,2821
2578,None,291,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",5/31/2013 1:00,480
2395,None,275.75,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",3/23/2017 8:00,6380
46937,None,280.08,0,0,90,Drizzle,"Well, it's only a drizzle and we can take a your cars arounf the block ",3/30/2016 6:00,5262
38623,None,270.88,0.25,0,64,Rain,It's also good that light rain has sheltered in most parts by the city,12/4/2013 18:00,3126
38162,None,283.31,0,0,90,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,5/22/2013 22:00,1412
37734,None,276.29,0,0,90,Drizzle,"It'll be cold, it'll be dark, it'll be cloudy, and light drizzle is threatened",1/11/2013 17:00,5668
37048,None,275.59,0,0,90,Drizzle,I notice  a light drizzle but pressed on assured that the airflow at 100 kmh would keep me dry,11/30/2016 20:00,2407
31636,None,267.08,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",2/15/2016 9:00,4295
3730,None,292.13,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/15/2015 7:00,6034
32602,None,288.29,0,0,90,Drizzle,I notice  a light drizzle but pressed on assured that the airflow at 100 kmh would keep me dry,9/26/2017 11:00,4716
43623,None,297.19,0.25,0,8,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,8/18/2016 16:00,6021
17914,None,290.03,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",5/5/2016 11:00,4980
35218,None,271.21,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",4/24/2013 8:00,6606
7652,None,268.47,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",11/21/2013 23:00,1200
15925,None,268.81,0.25,0,90,Rain,"As if on cue, there was a soft thunderclap and a light rain started",2/12/2014 14:00,5133
34280,None,286.03,0.25,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,8/29/2015 4:00,388
10448,None,273.28,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",11/25/2017 8:00,2133
3033,None,274.86,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",10/27/2012 21:00,2931
33416,None,260.01,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",2/3/2016 22:00,1545
42272,None,288.87,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/29/2017 4:00,342
46017,None,292.98,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",8/22/2015 1:00,961
47079,None,270.15,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,12/17/2017 23:00,979
44787,None,273.94,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,12/24/2016 2:00,650
15600,None,278.3,0,0,5,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",4/17/2018 16:00,6657
6120,None,274.02,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,4/11/2016 2:00,269
44026,None,269,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,4/3/2013 0:00,587
27107,None,294.03,0.51,0,90,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,7/16/2015 13:00,5129
43275,None,292.72,8.86,0,8,Rain,"Meanwhile, the weather bureau says south-east part of the city should enjoy heavy rain this morning while it lasts",8/11/2016 5:00,2736
24898,None,272.3,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",3/30/2018 0:00,817
21828,None,280.36,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",9/30/2017 2:00,552
21101,None,288.84,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",6/23/2017 2:00,561
12187,None,273.23,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,3/23/2013 19:00,3613
13085,None,294.99,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",6/15/2018 0:00,830
27072,None,261.77,0,0,20,Clouds,"The sky is a beachscape in tans and blues, with a few clouds in the background",3/25/2014 9:00,5082
28356,None,275.87,0,0,90,Snow,"Heavy snow blanketed the streets of north part of city today, causing traffic chaos and forcing the closure of schools",4/11/2013 19:00,2777
12913,None,292.69,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/16/2017 8:00,2021
28954,None,284.49,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/15/2013 5:00,2764
22548,None,279.96,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",4/27/2018 22:00,2709
30701,None,298.53,0,0,0,Clear,It is afternoon and the sun is baking down from a clear sky,8/18/2013 13:00,4519
37924,None,292.52,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",4/8/2017 15:00,4427
3228,None,258.81,0,0,5,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",2/5/2018 21:00,2136
24793,None,295.87,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,7/28/2015 10:00,4287
32379,None,267.24,0,0,64,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",1/10/2014 7:00,5361
6955,None,278.99,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/3/2013 20:00,3018
9778,None,281.75,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",11/10/2016 9:00,5480
5739,None,299.94,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/28/2017 13:00,5518
34983,None,301.65,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",5/17/2018 18:00,4989
43575,None,283.29,0.51,0,0,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,9/25/2013 8:00,5674
7764,None,283.72,0,0,20,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",10/18/2012 0:00,654
21868,None,290.73,2.16,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",5/27/2016 11:00,4856
35089,None,272.35,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",12/9/2012 22:00,982
7180,None,289.3,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/25/2013 12:00,4358
46795,None,281.95,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",5/6/2013 12:00,4818
31263,None,270.79,0,0,90,Snow,"Heavy snow blanketed the streets of north part of city today, causing traffic chaos and forcing the closure of schools",4/13/2013 6:00,1402
35665,None,269.92,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",11/20/2015 4:00,856
20970,None,268.78,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",3/6/2014 21:00,2883
5241,None,295.7,0,0,90,Thunderstorm,"Normally, the air that's moving down on the city, called a downdraft, shares the proximity thunderstorm with the updraft.",9/5/2016 20:00,2299
28744,None,290.62,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,6/26/2014 8:00,5838
19761,None,268.48,0,0,5,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",12/27/2016 16:00,5730
26439,None,296.61,0,0,90,Thunderstorm,"Normally, the air that's moving down on the city, called a downdraft, shares the proximity thunderstorm with the updraft.",6/28/2017 17:00,6039
